id,name,citations,year,title,url
2674,Seth Finnegan,72,2003,The Ordovician radiation: a follow-up to the Cambrian explosion?,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,71,2016,Formation of the Isthmus of Panama,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,62,2014,A signature of transience in bedrock river incision rates over timescales of 104-107 years,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,62,2012,Climate change and the selective signature of the Late Ordovician mass extinction,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,62,2010,Carbonates in skeleton-poor seas: new insights from Cambrian and Ordovician strata of Laurentia,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,53,2011,The evolutionary consequences of oxygenic photosynthesis: a body size perspective,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,51,2011,"Terminal Ordovician carbon isotope stratigraphy and glacioeustatic sea-level change across Anticosti Island (Québec, Canada)",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,49,2008,The Red Queen revisited: reevaluating the age selectivity of Phanerozoic marine genus extinctions,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,38,2011,Escargots through time: an energetic comparison of marine gastropod assemblages before and after the Mesozoic Marine Revolution,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,38,2005,"Relative and absolute abundance of trilobites and rhynchonelliform brachiopods across the Lower/Middle Ordovician boundary, eastern Basin and Range",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,33,2015,Paleontological baselines for evaluating extinction risk in the modern oceans,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,30,2008,"Body size, energetics, and the Ordovician restructuring of marine ecosystems",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,29,2009,Critical issues of scale in paleoecology,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,29,2008,"Reworking diversity: effects of storm deposition on evenness and sampled richness, Ordovician of the Basin and Range, Utah and Nevada, USA",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,27,2006,Controls on marine animal biomass through geological time,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,25,2012,Lipid biomarkers record fundamental changes in the microbial community structure of tropical seas during the Late Ordovician Hirnantian glaciation,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,17,2014,Carbonate clumped isotope constraints on Silurian ocean temperature and seawater δ 18 O,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,10,2016,Body size evolution across the Geozoic,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,9,2016,Biogeographic and bathymetric determinants of brachiopod extinction and survival during the Late Ordovician mass extinction,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,8,2015,Marine extinction risk shaped by trait–environment interactions over 500 million years,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,7,2011,The Geozoic Supereon,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,7,2009,"Cardiocystella, a new cornute stylophoran from the Upper Cambrian Whipple Cave Formation, eastern Nevada, USA",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,6,2012,A Temperature-Dependent Positive Feedback on the Magnitude of Carbon Isotope Excursions,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,5,2012,A lack of attribution: closing the citation gap through a reform of citation and indexing practices,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,3,2013,Quantifying seafood through time: counting calories in the fossil record,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,3,2011,Late Ordovician-Early Silurian selective extinction patterns in Laurentia and their relationship to climate change,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,3,2010,Theoretical diversity of the marine biosphere,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,2,2017,Hierarchical complexity and the size limits of life,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,2,2017,Increase in predator-prey size ratios throughout the Phanerozoic history of marine ecosystems,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,1,2017,Plate tectonic regulation of global marine animal diversity,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2017,"The Ordovician succession adjacent to Hinlopenstretet, Ny Friesland, Spitsbergen",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2017,"The Ordovician succession adjacent to Hinlopenstretet, Ny Friesland, Spitsbergen",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2017,Identifying the most surprising victims of mass extinction events: an example using Late Ordovician brachiopods,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2017,Energetic Costs of Calcification Under Ocean Acidification,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2016,"Local vs. Global Processes in Chemostratigraphic Records from the Silurian Ireviken Event of Gotland, Sweden",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2014,Selective survivorship in the Late Devonian: insights into extinction drivers from integrated analysis of macroevolutionary and macrostratigraphic patterns,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2014,Using Background Selectivity Patterns to Identify the ‘Unexpected Victims' of Mass Extinction Events: An Example using Late Ordovician–Early Silurian Brachiopods,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2012,PLANT SYSTEMATICS WORLD,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2011,Escargots through time: an energetic comparison of marine gastropod assemblages before and after the Mesozoic,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2011,"Abou Chakra, M.",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2010,Emphasizing the impact of life on I^ i^ J^ S^,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2010,"PALEOBIOLOGY Volume 36, 2010 AUTHOR INDEX Aguilar, J.-P. 641 Aguirre, J. 519 Anderson, LC 534",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2010,Matters of the Record,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2010,Carbonate clumped isotope thermometry as a tool for paleoceanography,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2007,Early Silurian− The Magnitude and Duration of Late Ordovician,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,2006,Paleoecology of the Ordovician Radiation: Field and Literature-based Insights Into the Nature of a Major Transition in the Structure of Marine Ecosystems,http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
2674,Seth Finnegan,,,"Paleoecological significance of the Ibexian–Whiterockian (Lower–Middle Ordovician) boundary in the Great Basin, Western US",http://scholar.google.com/citations?user=kjXJR4QAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,4678,2008,The RAST Server: rapid annotations using subsystems technology,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,629,2007,Genomic minimalism in the early diverging intestinal parasite Giardia lamblia,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,588,2010,"High-throughput generation, optimization and analysis of genome-scale metabolic models",http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,143,2007,Toward the automated generation of genome-scale metabolic networks in the SEED,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,96,2004,Evolution of eukaryotic transcription: insights from the genome of Giardia lamblia,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,93,2011,Expanding the diversity of mycobacteriophages: insights into genome architecture and evolution,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,72,2015,Whole genome comparison of a large collection of mycobacteriophages reveals a continuum of phage genetic diversity,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,55,2013,Automated genome annotation and metabolic model reconstruction in the SEED and Model SEED,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,35,,"K. 3 Formsma, S: Gerdes, EM Glass, M",http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,34,2011,Connecting genotype to phenotype in the era of high-throughput sequencing,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,32,2011,Inference of the transcriptional regulatory network in Staphylococcus aureus by integration of experimental and genomics-based evidence,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,27,2013,Genomic reconstruction of transcriptional regulatory networks in lactic acid bacteria,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,21,2001,Similar subunit architecture of archaeal and eukaryal RNA polymerases,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,19,2008,Gene set analyses for interpreting microarray experiments on prokaryotic organisms,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,17,2012,Diversity and versatility of the Thermotoga maritima sugar kinome,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,14,2013,Cluster J mycobacteriophages: intron splicing in capsid and tail genes,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,9,2013,Comparative genomics and functional analysis of rhamnose catabolic pathways and regulons in bacteria,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,8,2012,Evaluating the consistency of gene sets used in the analysis of bacterial gene expression data,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,4,2011,"Synthesis and antiprotozoal activity of 1, 2, 3, 4-tetrahydro-2-thioxopyrimidine analogs of combretastatin A-4",http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,3,2016,The DOE Systems Biology Knowledgebase (KBase),http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,3,2016,Computing and applying atomic regulons to understand gene expression and regulation,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,2,2016,Increased water contamination and grow-out Pekin duck mortality when raised with water troughs compared to pin-metered water lines using a United States management system,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,2,2015,Cautions about the reliability of pairwise gene correlations based on expression data,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,1,2017,Characterization of gut microbiome dynamics in developing pekin ducks and impact of management system,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,1,2016,A Bayesian framework for the classification of microbial gene activity states,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,1,2014,KBase: An Integrated Knowledgebase for Predictive Biology and Environmental Research,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,1,2012,Virtual Laboratory Meets Case-Based Instruction,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,1,2007,Models of Interdisciplinary Research and Service Learning at Hope College,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,1,2001,"Evolution of Transcription in Archaea and the Early-Diverging Eukaryote, Giardia Lamblia",http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,,2017,"Whole-Genome Shotgun Sequences of Salmonella enterica Serovar Typhimurium Lilleengen Type Strains LT1, LT18, LT19, LT20, LT21, and LT22",http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,,2017,Identification and Analysis of Bacterial Genomic Metabolic Signatures,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,,2014,A genomic approach to microbial source tracking of fecal indicator bacteria in recreational surface waters (589.2),http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,,2013,The Phage Genomics Research Program-Authentic Research for First Year Students,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,,2010,Cloning of histone genes from Giardia lamblia for studies of post-translational modification,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,,2010,"Comparative analysis of genome-scale metabolic models for Mycoplasma genitalium, Ureaplasma parvum, and Mycoplasma hominis reveals novel routes through the Pentose Phosphate Pathway",http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
179,Aaron Best,,2010,Ubiquitylation of histone H2b in Giardia lamblia,http://scholar.google.com/citations?user=vX6KclIAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,600,2009,Lakes as sentinels of climate change,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,525,2002,Impact of submerged macrophytes including charophytes on phyto-and zooplankton communities: allelopathy versus other mechanisms,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,344,2002,"Lakes in the Netherlands, their origin, eutrophication and restoration: state-of-the-art review",http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,295,2012,Warmer climates boost cyanobacterial dominance in shallow lakes,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,277,2003,The determination of ecological status in shallow lakes—a tested system (ECOFRAME) for implementation of the European Water Framework Directive,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,273,1993,Morphological changes in Scenedesmus induced by substances released from Daphnia,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,252,1990,Can macrophytes be useful in biomanipulation of lakes? The Lake Zwemlust example,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,238,1990,Biomanipulation-Tool for water management.,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,225,1993,Macrophyte-related shifts in the nitrogen and phosphorus contents of the different trophic levels in a biomanipulated shallow lake,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,209,1997,Altered cell wall morphology in nutrient‐deficient phytoplankton and its impact on grazers,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,187,2012,Beyond the Plankton Ecology Group (PEG) model: mechanisms driving plankton succession,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,186,2007,Parasitic chytrids: their effects on phytoplankton communities and food-web dynamics,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,179,1998,"Impact of herbivory on plant standing crop: comparisons among biomes, between vascular and nonvascular plants, and among freshwater herbivore taxa",http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,163,2005,Allelopathic inhibition of phytoplankton by exudates from Stratiotes aloides,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,163,1994,Long-term responses to fish-stock reduction in small shallow lakes: interpretation of five-year results of four biomanipulation cases in The Netherlands and Denmark,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,160,2000,"Impact of the fungicide carbendazim in freshwater microcosms. II. Zooplankton, primary producers and final conclusions",http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,152,2004,Host parasite interactions between freshwater phytoplankton and chytrid fungi (Chytridiomycota),http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,150,1990,Whole-lake food-web manipulation as a means to study community interactions in a small ecosystem,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,149,2003,Differential sensitivity of green algae to allelopathic substances from Chara,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,146,2001,Daphnia food limitation in three hypereutrophic Dutch lakes: Evidence for exclusion of large‐bodied species by interfering filaments of cyanobacteria,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,144,1997,UV‐induced changes in phytoplankton cells and its effects on grazers,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,144,1989,Food web manipulation in Lake Zwemlust: positive and negative effects during the first two years,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,139,1990,Temperature effects on silicon‐and phosphorus‐limited growth and competitive interactions among three diatoms,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,137,1993,Grazing resistance in nutrient-stressed phytoplankton,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,136,2005,The role of climate in shaping zooplankton communities of shallow lakes,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,125,2004,Continental‐scale patterns of nutrient and fish effects on shallow lakes: synthesis of a pan‐European mesocosm experiment,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,121,1996,Effects of grazing by fish and waterfowl on the biomass and species composition of submerged macrophytes,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,118,2011,Induced defences in marine and freshwater phytoplankton: a review,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,114,2013,Plankton dynamics under different climatic conditions in space and time,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,113,2004,"Assimilation and depuration of microcystin–LR by the zebra mussel, Dreissena polymorpha",http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,109,2009,The ecological stoichiometry of toxins produced by harmful cyanobacteria: an experimental test of the carbon‐nutrient balance hypothesis,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,109,1995,Transition of a lake to turbid state six years after biomanipulation: mechanisms and pathways,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,108,1993,Growth and nutrient uptake by two species of Elodea in experimental conditions and their role in nutrient accumulation in a macrophyte-dominated lake,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,107,2010,Climate‐driven changes in the ecological stoichiometry of aquatic ecosystems,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,106,2008,"Lake restoration studies: failures, bottlenecks and prospects of new ecotechnological measures",http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,105,1983,The effect of fungal parasitism on the succession of diatoms in Lake Maarsseveen I (The Netherlands),http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,102,1997,Morphological changes in Scenedesmus induced by infochemicals released in situ from zooplankton grazers,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,100,2011,Reversal in competitive dominance of a toxic versus non-toxic cyanobacterium in response to rising CO2,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,99,2000,Grazer‐induced colony formation in Scenedesmus: are there costs to being colonial?,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,97,1995,Effects of chronic low concentrations of the pesticides chlorpyrifos and atrazine in indoor freshwater microcosms,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,92,1999,"Consumer-induced changes in phytoplankton: inducibility, costs, benefits and the impact on grazers.",http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,90,1997,Sensitivity of macrophyte-dominated freshwater microcosms to chronic levels of the herbicide linuron,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,85,2004,Daphnia can protect diatoms from fungal parasitism,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,85,1995,Reduced digestibility of UV-B stressed and nutrient-limited algae by Daphnia magna,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,80,2006,"Allelopathic effect of the aquatic macrophyte, Stratiotes aloides, on natural phytoplankton",http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,80,1990,First attempt to apply whole-lake food-web manipulation on a large scale in The Netherlands,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,78,2005,Allelopathic growth inhibition and colony formation of the green alga Scenedesmus obliquus by the aquatic macrophyte Stratiotes aloides,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,78,2004,Selective grazing by adults and larvae of the zebra mussel (Dreissena polymorpha): application of flow cytometry to natural seston,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,78,1990,The first biomanipulation conference: a synthesis,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,77,2007,"The parasitic chytrid, Zygorhizidium, facilitates the growth of the cladoceran zooplankter, Daphnia, in cultures of the inedible alga, Asterionella",http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,77,2007,Macrophyte–phytoplankton interactions: the relative importance of allelopathy versus other factors,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,77,1997,Life history consequences for Daphnia pulex feeding on nutrient‐limited phytoplankton,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,76,1996,Zooplankton-induced unicell-colony transformation in Scenedesmus acutus and its effect on growth of herbivore Daphnia,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,74,2013,Restoring macrophyte diversity in shallow temperate lakes: biotic versus abiotic constraints,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,73,2007,Allelopathic activity of Stratiotes aloides on phytoplankton—towards identification of allelopathic substances,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,73,1995,"Growth responses, P-uptake and loss of flagellae in Chlamydomonas reinhardtii exposed to UV-B",http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,71,2001,"Effects of dietary phosphorus deficiency on the abundance, phosphorus balance, and growth of Daphnia cucullata in three hypereutrophic Dutch lakes",http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,70,1997,Effects of UVB‐irradiated algae on life history traits of Daphnia pulex,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,69,2009,Climate change and the future of freshwater biodiversity in Europe: a primer for policy-makers,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,68,2004,Continental‐scale patterns of nutrient and fish effects on shallow lakes: introduction to a pan‐European mesocosm experiment,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
977,Ellen van Donk,67,2003,Factors controlling hydrochemical and trophic state variables in 86 shallow lakes in Europe,http://scholar.google.com/citations?user=2FLX7okAAAAJ&hl=en&cstart=0&pagesize=100
